 n_tokens_title, n_tokens_content, n_unique_tokens, n_non_stop_words, n_non_stop_unique_tokens, num_hrefs, num_self_hrefs, num_imgs, num_videos, average_token_length, num_keywords, kw_min_min, kw_max_min, kw_avg_min, kw_min_max, kw_max_max, kw_avg_max, kw_min_avg, kw_max_avg, kw_avg_avg, self_reference_min_shares, self_reference_max_shares, self_reference_avg_sharess, LDA_00, LDA_01, LDA_02, LDA_03, LDA_04, global_subjectivity, global_sentiment_polarity, global_rate_positive_words, global_rate_negative_words, rate_positive_words, rate_negative_words, avg_positive_polarity, min_positive_polarity, max_positive_polarity, avg_negative_polarity, min_negative_polarity, max_negative_polarity, title_subjectivity, title_sentiment_polarity, abs_title_subjectivity, abs_title_sentiment_polarity,target
10,334,0.559880238,0.999999995,0.733668338,7,5,1,0,4.982035928,3,4,923,423.3333333,1800,843300,282333.3333,971.8333333,3300.698315,1919.043883,1600,27200,8250,0.066669117,0.067688097,0.730613582,0.068361396,0.066667807,0.428648325,0.249661085,0.083832335,0,1,0,0.338825758,0.033333333,1,0,0,0,0,0,0.5,0,L
12,148,0.678321674,0.999999989,0.784946228,1,1,0,1,4.885135135,6,4,791,216.5,4800,843300,396966.6667,2795.5,4611.468817,3299.031737,1000,1000,1000,0.462937301,0.200275821,0.033437373,0.03333388,0.270015626,0.281060606,0.122443182,0.060810811,0,1,0,0.217676768,0.1,0.5,0,0,0,0,0,0.5,0,L
6,775,0.486129458,0.999999998,0.707142855,12,0,1,0,4.612903226,8,4,428,111.875,4200,843300,328300,1270,12075.55556,5268.467717,0,0,0,0.257715279,0.025017221,0.02546161,0.666804298,0.025001592,0.482703963,0.091567599,0.04516129,0.023225806,0.660377358,0.339622642,0.352077922,0.033333333,1,-0.344675926,-1,-0.1,0,0,0.5,0,L
10,285,0.656140349,0.999999995,0.793478257,16,0,1,0,4.828070175,9,4,1000,292.1666667,0,843300,119466.6667,0,7840,2580.740387,0,0,0,0.623828017,0.022228563,0.309379617,0.02232626,0.022237543,0.333498677,0.019702982,0.038596491,0.031578947,0.55,0.45,0.281336088,0.033333333,0.5,-0.200308642,-0.5,-0.05,0.252272727,0.068181818,0.247727273,0.068181818,L
9,427,0.559241705,0.999999996,0.693726935,19,7,1,0,4.988290398,8,4,387,100.875,818,843300,200327.25,563,3300.698315,1917.58442,497,1300,864.5,0.02500121,0.025000831,0.775709328,0.149286933,0.025001698,0.327941176,0.034491979,0.011709602,0.007025761,0.625,0.375,0.347272727,0.1,0.5,-0.383333333,-0.5,-0.25,0,0,0.5,0,L
9,196,0.668393779,0.999999992,0.77966101,6,2,7,1,4.760204082,10,4,943,371.875,0,843300,183080,0,9170.166667,3364.229674,5400,5400,5400,0.020083059,0.282506711,0.020094848,0.657315006,0.020000377,0.461458333,0.061458333,0.040816327,0.035714286,0.533333333,0.466666667,0.29375,0.1,0.5,-0.202380952,-0.25,-0.1,0,0,0.5,0,H
11,128,0.806451606,0.999999987,0.948717937,3,1,1,1,4.875,9,4,86,51.2,0,843300,175122.2222,0,3300.698315,1481.002718,29900,29900,29900,0.465733668,0.022231938,0.246299692,0.022225445,0.243509257,0.509821429,0.048660714,0.0234375,0.0078125,0.75,0.25,0.396428571,0.214285714,0.6,-0.8,-0.8,-0.8,0.2,0.1,0.3,0.1,L
11,212,0.633663363,0.999999992,0.751999994,7,4,0,10,4.523584906,5,4,1100,333,1400,843300,205980,1200,3809.342857,2706.018812,7400,13900,10650,0.416517566,0.040062382,0.303309225,0.040491279,0.199619549,0.55125,0.312916667,0.075471698,0.014150943,0.842105263,0.157894737,0.436458333,0.166666667,0.8,-0.266666667,-0.4,-0.2,0.65,0.35,0.15,0.35,H
13,235,0.656652358,0.999999993,0.821428566,4,1,1,0,4.557446809,8,4,570,275.2857143,0,843300,159137.5,0,5155.855524,2959.087967,4000,4000,4000,0.208167329,0.025074482,0.025090933,0.02505281,0.716614447,0.471949761,0.231519139,0.05106383,0.008510638,0.857142857,0.142857143,0.433238636,0.0625,1,-0.4,-0.4,-0.4,0,0,0.5,0,L
12,2117,0.335697399,0.999999999,0.574906367,12,2,8,1,4.398677374,7,4,1700,281.1428571,1700,843300,434171.4286,1700,5253.683713,3846.168618,3400,4000,3700,0.028571662,0.599414989,0.028594441,0.314847363,0.028571545,0.513127611,0.089986424,0.035427492,0.021256495,0.625,0.375,0.416428571,0.1,1,-0.292204586,-0.8,-0.05,0.3,-0.5,0.2,0.5,L
12,265,0.558935359,0.999999993,0.703947364,5,2,0,0,4.588679245,6,4,324,103,0,843300,304716.6667,0,6526.681818,3249.95855,1200,5200,3200,0.033585373,0.034217222,0.199674262,0.157313785,0.575209358,0.460714286,0.133333333,0.030188679,0.00754717,0.8,0.2,0.3375,0.1,0.75,-0.416666667,-0.666666667,-0.166666667,0.333333333,0.25,0.166666667,0.25,L
9,769,0.525896414,0.999999998,0.700854699,26,0,1,2,4.646293888,7,4,343,148.2,0,843300,340042.8571,0,7960.76455,2631.024884,0,0,0,0.028575541,0.550988093,0.028715517,0.363147842,0.028573007,0.446012476,0.119480154,0.054616385,0.024707412,0.68852459,0.31147541,0.422421666,0.1,1,-0.381725146,-1,-0.1,0,0,0.5,0,L
13,196,0.582417579,0.999999991,0.75675675,4,1,1,0,4.31122449,4,4,318,126,3900,843300,389200,1172.759259,3295.181332,2270.281195,1000,1000,1000,0.799928577,0.050000903,0.050000039,0.050000019,0.050070462,0.414215686,0.104901961,0.030612245,0.005102041,0.857142857,0.142857143,0.363888889,0.2,0.6,-0.4,-0.4,-0.4,0,0,0.5,0,L
12,118,0.83760683,0.999999988,0.925925914,4,2,0,1,5.161016949,7,4,1100,235.3333333,0,843300,453785.7143,0,6866.666667,4061.01124,6600,6600,6600,0.028598863,0.31464105,0.028649437,0.59727732,0.030833331,0.476666667,0.056666667,0.059322034,0.033898305,0.636363636,0.363636364,0.335714286,0.1,0.7,-0.375,-1,-0.1,0.375,-0.125,0.125,0.125,L
10,460,0.558252426,0.999999996,0.670212764,22,1,11,0,4.463043478,10,4,2200,452,1500,843300,184390,1500,5151.857939,3134.690631,3600,3600,3600,0.020270852,0.020014177,0.02000715,0.020060587,0.919647235,0.472305764,0.151879699,0.041304348,0.02826087,0.59375,0.40625,0.44197995,0.1,1,-0.221245421,-0.6,-0.008333333,0.5,0,0,0,H
6,273,0.590163932,0.999999995,0.607843134,29,1,28,0,5.567765568,5,4,440,111.2,15700,843300,381600,3295.181332,7323.657778,4819.711655,4100,4100,4100,0.040000158,0.243480765,0.040000105,0.636516614,0.040002357,0.6525,0.445,0.025641026,0.007326007,0.777777778,0.222222222,0.671428571,0.2,0.9,-0.125,-0.125,-0.125,0.9,0.9,0.4,0.9,H
8,517,0.530097086,0.999999996,0.786764703,6,3,1,0,4.241779497,10,4,3900,753.8333333,0,843300,119291.6,0,3900,1643.390779,3900,3900,3900,0.02000748,0.398284107,0.020004633,0.54170027,0.020003511,0.407616342,0.107954545,0.058027079,0.03868472,0.6,0.4,0.398737374,0.1,1,-0.245833333,-0.4,-0.071428571,0.366666667,-0.075,0.133333333,0.075,H
7,452,0.571106094,0.999999996,0.690140843,11,2,1,7,4.913716814,10,4,720,148.75,0,843300,282090,0,11445.10526,3088.133959,23100,23100,23100,0.02003912,0.020003244,0.720023007,0.219933153,0.020001476,0.422916667,0.024487935,0.033185841,0.017699115,0.652173913,0.347826087,0.377474747,0.136363636,1,-0.514236111,-1,-0.125,0.3,0.25,0.2,0.25,L
11,335,0.606249998,0.999999995,0.786458329,9,2,0,1,4.43880597,5,4,718,202.25,0,843300,189508,0,3295.181332,1731.273755,2600,2600,2600,0.040001377,0.239778503,0.64021627,0.040000541,0.040003309,0.366111111,0.02462963,0.023880597,0.011940299,0.666666667,0.333333333,0.249166667,0.1,0.416666667,-0.3875,-0.75,-0.1,0,0,0.5,0,L
11,698,0.571847506,0.999999998,0.792452828,11,0,1,0,4.895415473,10,4,160,72.16666667,0,843300,120740,0,4055.903955,1748.468245,0,0,0,0.020034269,0.020001439,0.919774912,0.020158824,0.020030557,0.428829816,0.124119318,0.032951289,0.020057307,0.621621622,0.378378378,0.344249012,0.1,0.6,-0.156547619,-0.5,-0.1,0,0,0.5,0,L
10,198,0.637426897,0.999999991,0.713043472,4,1,1,0,4.353535354,5,4,165,84.33333333,0,843300,304040,0,5277.463768,2473.703425,1800,1800,1800,0.042202615,0.237842472,0.040338894,0.639611609,0.04000441,0.294285714,0.05952381,0.01010101,0.005050505,0.666666667,0.333333333,0.232142857,0.214285714,0.25,-0.166666667,-0.166666667,-0.166666667,0,0,0.5,0,H
8,198,0.697435894,0.999999991,0.826086949,4,1,1,0,4.838383838,7,4,440,177.8571429,40400,843300,355228.5714,2899.746688,4145.095238,3717.725099,95900,95900,95900,0.885390154,0.028620277,0.028633715,0.028677886,0.028677969,0.580833333,0.137083333,0.050505051,0.015151515,0.769230769,0.230769231,0.424166667,0.033333333,0.6,-0.5,-0.8,-0.2,0,0,0.5,0,H
14,547,0.527001861,0.999999997,0.703030301,7,2,1,0,4.590493601,6,4,215,111.4,0,843300,287716.6667,0,3885.128333,2181.050354,2000,2000,2000,0.700549884,0.033333865,0.033349821,0.033333649,0.199432781,0.430550402,0.212770563,0.058500914,0.007312614,0.888888889,0.111111111,0.358357008,0.033333333,0.8,-0.110416667,-0.166666667,-0.05,0.233333333,-0.133333333,0.266666667,0.133333333,L
7,198,0.624999997,0.999999992,0.707692302,15,2,1,0,4.616161616,10,4,1200,338.2222222,0,843300,204680,0,11445.10526,5017.985163,2700,2700,2700,0.02004796,0.120872268,0.020001849,0.819042553,0.020035371,0.657070707,0.291666667,0.095959596,0.015151515,0.863636364,0.136363636,0.419298246,0.1,1,-0.35,-0.5,-0.05,0.9,-0.05,0.4,0.05,H
10,235,0.631111108,0.999999993,0.769784167,3,2,1,0,5.093617021,5,4,63,38,0,843300,320240,0,3295.102547,1737.748798,468,468,468,0.638822212,0.241162511,0.040003637,0.040008383,0.040003257,0.497777778,0.242222222,0.042553191,0.008510638,0.833333333,0.166666667,0.473333333,0.1,1,-0.075,-0.1,-0.05,0,0,0.5,0,L
12,141,0.762962957,0.999999989,0.896551714,6,4,0,0,4.687943262,8,4,349,142.875,5300,843300,264400,1067.97541,6329.869565,3127.583079,493,1900,1196.5,0.41047646,0.025020826,0.025060316,0.025027014,0.514415384,0.423053613,0.208256743,0.063829787,0.007092199,0.9,0.1,0.414410774,0.136363636,0.8,-0.230769231,-0.230769231,-0.230769231,0.375,-0.125,0.125,0.125,L
10,237,0.711864404,0.999999993,0.874125868,5,2,0,0,4.978902954,8,4,285,128.4,0,843300,137525,0,3572.902689,1732.79706,5800,5800,5800,0.025047578,0.025007799,0.025008038,0.025027507,0.899909078,0.487132604,0.154579631,0.046413502,0.004219409,0.916666667,0.083333333,0.321546635,0.1,0.5,-0.5,-0.5,-0.5,0,0,0.5,0,L
9,301,0.639999998,0.999999995,0.8042328,14,0,1,0,5.149501661,10,4,1200,386.625,0,843300,98770,0,4300,2247.15281,0,0,0,0.020117699,0.21975141,0.720122707,0.0200005,0.020007684,0.473593074,0.135649351,0.063122924,0.019933555,0.76,0.24,0.403827751,0.1,1,-0.4875,-1,-0.125,0,0,0.5,0,L
12,473,0.544491524,0.999999996,0.733333331,5,3,1,0,4.737843552,7,4,569,197,0,843300,241257.1429,0,3295.102547,2119.744789,1200,1200,1200,0.884791692,0.028824575,0.028692959,0.028573458,0.029117315,0.401454168,0.108658438,0.046511628,0.012684989,0.785714286,0.214285714,0.261858028,0.05,0.7,-0.228703704,-0.4,-0.155555556,0,0,0.5,0,L
11,383,0.562666665,0.999999996,0.724890827,7,3,1,0,4.240208877,4,4,294,130.25,15800,843300,277450,1977.380952,3295.102547,2551.215534,552,1100,826,0.050004726,0.524856067,0.324098753,0.051040422,0.050000032,0.51597122,-0.017137646,0.020887728,0.023498695,0.470588235,0.529411765,0.27275974,0.1,0.5,-0.375617284,-0.8,-0.033333333,0,0,0.5,0,L
6,489,0.655601658,0.999999997,0.751396646,4,2,35,0,5.224948875,7,4,440,165.7142857,15300,843300,290357.1429,2987.913043,7321.592105,4361.446866,15500,15500,15500,0.028625574,0.029544119,0.028714417,0.883435648,0.029680243,0.485594315,0.229521964,0.051124744,0.012269939,0.806451613,0.193548387,0.461333333,0.1,1,-0.243981481,-0.5,-0.1,0.333333333,0.166666667,0.166666667,0.166666667,H
11,1027,0.43802521,0.999999998,0.565084226,21,0,1,0,4.847127556,7,4,498,213.4285714,2000,843300,272200,917.75,3295.102547,2484.046075,0,0,0,0.449661149,0.028575091,0.028572506,0.028597842,0.464593411,0.382025914,0.103479137,0.025316456,0.015579357,0.619047619,0.380952381,0.35826382,0.0625,1,-0.150694444,-0.5,-0.025,0.54,0.16,0.04,0.16,L
11,203,0.739583329,0.999999992,0.900826439,12,6,1,1,4.738916256,7,4,947,303.8571429,3500,843300,206414.2857,1707.25,4370.035581,3085.231445,947,3500,1886.75,0.028571859,0.885583564,0.028571593,0.028701089,0.028571895,0.371794872,0.066666667,0.044334975,0.014778325,0.75,0.25,0.296296296,0.033333333,0.7,-0.7,-1,-0.4,1,0,0.5,0,H
9,73,0.726027387,0.999999976,0.785714267,3,1,0,0,4.246575342,6,4,458,154.6666667,7400,843300,314866.6667,2092.733333,5238.893582,3566.39654,0,0,0,0.033333494,0.678046451,0.033333415,0.221953223,0.033333417,0.6,0.05,0.04109589,0.01369863,0.75,0.25,0.333333333,0.25,0.5,-0.8,-0.8,-0.8,0.316666667,0.020833333,0.183333333,0.020833333,L
11,324,0.584374998,0.999999995,0.685446006,5,5,10,0,4.728395062,6,4,400,104,0,843300,229350,0,4684.012821,3292.991735,924,924,924,0.033336182,0.68801764,0.033335244,0.211976108,0.033334827,0.406086957,0.113478261,0.030864198,0.012345679,0.714285714,0.285714286,0.461,0.16,1,-0.4,-0.4,-0.4,0,0,0.5,0,H
12,697,0.518731988,0.999999998,0.721393033,26,2,0,11,4.517934003,5,4,97,42.8,97200,843300,694080,3295.102547,7026.858173,4818.523218,18200,18200,18200,0.040000167,0.040080639,0.040000064,0.83991899,0.04000014,0.510212565,0.08542409,0.035868006,0.025824964,0.581395349,0.418604651,0.419975758,0.1,1,-0.398026896,-1,-0.071428571,0.625,0,0.125,0,L
9,854,0.476076554,0.999999998,0.641762451,23,7,1,14,4.738875878,10,4,603,151.4,35300,843300,219860,1939.739098,7283.530172,3570.338148,7500,7500,7500,0.149132656,0.020183055,0.550657779,0.259696167,0.020330342,0.427639241,0.016571276,0.024590164,0.028103044,0.466666667,0.533333333,0.409070295,0.1,1,-0.273768188,-1,-0.008333333,0.375,-0.125,0.125,0.125,H
8,401,0.465608464,0.999999995,0.640186913,25,3,22,0,4.551122195,9,4,809,291,6300,843300,229477.7778,2181.8,10386.95238,5621.497042,45100,45100,45100,0.022222269,0.022227122,0.022222244,0.911090936,0.022237429,0.552380952,0.338029101,0.072319202,0.012468828,0.852941176,0.147058824,0.5158867,0.2,1,-0.368333333,-0.666666667,-0.05,0.8,0.75,0.3,0.75,H
11,358,0.575581394,0.999999995,0.733009705,8,6,1,0,4.826815642,6,4,81200,27123,0,843300,163916.6667,0,81200,14715.16411,12500,12500,12500,0.318336653,0.033344049,0.033419965,0.581561986,0.033337348,0.3746892,0.029933955,0.044692737,0.036312849,0.551724138,0.448275862,0.240151515,0.033333333,1,-0.18525641,-0.5,-0.1,0.233333333,0.066666667,0.266666667,0.066666667,H
12,119,0.743589737,0.999999986,0.857142845,5,3,0,0,4.655462185,8,4,349,160.375,5300,843300,252012.5,1069.04878,3960.141709,2504.789196,2200,2200,2200,0.540769286,0.025019142,0.02502236,0.025025631,0.384163581,0.404761905,0.364285714,0.058823529,0,1,0,0.438095238,0.166666667,0.8,0,0,0,0.375,-0.125,0.125,0.125,L
10,233,0.573333331,0.999999993,0.640522872,8,6,0,0,4.635193133,8,4,440,121.4285714,0,843300,332262.5,0,7865.484375,4360.395367,2400,2400,2400,0.02511965,0.025012252,0.025001827,0.899865338,0.025000933,0.5375,0.047916667,0.072961373,0.025751073,0.739130435,0.260869565,0.382352941,0.1,1,-0.583333333,-0.6,-0.5,1,0.1,0.5,0.1,L
10,215,0.640186913,0.999999991,0.84403669,8,1,0,1,4.060465116,8,4,934,406.5,1000,843300,165675,885,3756.375,2831.04519,1600,1600,1600,0.02518201,0.025001796,0.025156064,0.090147846,0.834512285,0.578632479,0.202083333,0.037209302,0.013953488,0.727272727,0.272727273,0.50625,0.1,1,-0.375,-0.7,-0.125,0.95,0.6,0.45,0.6,L
7,103,0.73529411,0.999999986,0.861111099,6,3,0,0,5.194174757,5,4,205,81.6,53100,843300,389080,3294.038255,5245.01137,4136.26844,2800,2800,2800,0.040000087,0.040164751,0.040059807,0.839769216,0.040006139,0.783333333,0.566666667,0.048543689,0,1,0,0.493333333,0.166666667,1,0,0,0,1,-0.5,0.5,0.5,H
12,368,0.570224717,0.999999996,0.691629953,12,1,0,0,4.720108696,5,4,2400,624.5,0,843300,224700,0,3294.038255,2217.807481,2400,2400,2400,0.040004319,0.839883404,0.040002893,0.040107261,0.040002122,0.508754209,-0.032239057,0.027173913,0.038043478,0.416666667,0.583333333,0.345833333,0.1,0.5,-0.387301587,-1,-0.155555556,0.4,-0.4,0.1,0.4,H
11,506,0.486921528,0.999999997,0.624595467,9,4,1,1,4.932806324,10,4,24000,3648.714286,0,843300,132320,0,24000,3882.65471,2000,2200,2100,0.020019683,0.020001601,0.12058629,0.020000926,0.8193915,0.457750583,-0.014918415,0.02173913,0.019762846,0.523809524,0.476190476,0.326859504,0.1,0.85,-0.338333333,-1,-0.05,0,0,0.5,0,L
10,1054,0.502895752,0.999999999,0.653791129,16,10,35,1,4.567362429,9,4,713,196.3333333,1500,843300,166344.4444,811.5,4894.4125,2964.069807,713,9800,2926.333333,0.022222895,0.590008376,0.132877495,0.232668602,0.022222632,0.373458184,0.125872859,0.035104364,0.011385199,0.755102041,0.244897959,0.291122616,0.033333333,1,-0.13844246,-0.5,-0.05,0,0,0.5,0,L
9,733,0.496493688,0.999999998,0.633620688,16,0,1,0,4.744884038,10,4,1100,239.2222222,0,843300,167450,0,4503.214286,2357.08606,0,0,0,0.183201449,0.020056312,0.020034027,0.020005899,0.756702313,0.491584987,0.214655313,0.054570259,0.008185539,0.869565217,0.130434783,0.326751623,0.1,1,-0.171626984,-0.316666667,-0.071428571,0.454545455,0.136363636,0.045454545,0.136363636,L
9,200,0.585492225,0.999999993,0.64748201,13,2,0,1,5.01,6,4,183,69.2,0,843300,264650,0,3314.563492,2430.129412,0,0,0,0.033335235,0.033343946,0.536163852,0.033334651,0.363822317,0.171969697,0.095454545,0.015,0,1,0,0.35,0.25,0.5,0,0,0,0,0,0.5,0,L
12,927,0.463333333,0.999999998,0.631484793,6,3,0,16,4.474649407,9,4,395,103.8571429,0,843300,319366.6667,0,5013.835537,2910.654112,863,863,863,0.022241472,0.190910054,0.022224943,0.742394885,0.022228645,0.440539943,0.154245381,0.046386192,0.012944984,0.781818182,0.218181818,0.353045404,0.1,0.75,-0.220998677,-0.5,-0.05,0,0,0.5,0,L
8,1748,0.429742389,0.999999999,0.628431372,27,18,22,0,4.582379863,8,4,1100,260.625,17600,843300,216600,3294.038255,6235.732143,4411.968483,1800,95900,24400,0.260164306,0.025038213,0.025135311,0.025255884,0.664406286,0.406135129,0.100777726,0.052059497,0.017734554,0.745901639,0.254098361,0.315757457,0.033333333,1,-0.321543779,-0.8,-0.05,0.066666667,0.033333333,0.433333333,0.033333333,H
10,85,0.788235285,0.999999981,0.867924512,5,1,0,0,4.235294118,8,4,435,111.75,3100,843300,519737.5,1188.909091,7865.484375,4427.930905,17600,17600,17600,0.025000629,0.129023776,0.02500039,0.795936051,0.025039154,0.36,0.26,0.047058824,0,1,0,0.35,0.1,0.5,0,0,0,0,0,0.5,0,L
11,288,0.614840987,0.999999994,0.815476186,8,2,0,2,4.642361111,10,4,882,163.375,0,843300,385990,0,7865.484375,3910.818321,2800,9200,6000,0.020030452,0.348093187,0.020546165,0.292453632,0.318876564,0.263421717,0.042108586,0.020833333,0.017361111,0.545454545,0.454545455,0.337121212,0.136363636,0.5,-0.236111111,-0.4,-0.125,0,0,0.5,0,L
11,286,0.75289575,0.999999995,0.874316935,6,3,0,21,4.646853147,6,4,604,140.6666667,11300,843300,667066.6667,3286.806766,5230.1944,4598.528028,621,22800,11710.5,0.033390748,0.033493523,0.033334319,0.866437679,0.033343731,0.552928571,0.033834325,0.045454545,0.048951049,0.481481481,0.518518519,0.464505495,0.16,1,-0.346547619,-0.75,-0.1,0.5,0.5,0,0.5,H
11,552,0.490875912,0.999999997,0.659442722,2,1,1,0,4.442028986,6,4,523,185,0,843300,269383.3333,0,3286.806766,1572.396737,1900,1900,1900,0.866664993,0.033333962,0.033333759,0.03333366,0.033333625,0.367962161,0.186968895,0.047101449,0.005434783,0.896551724,0.103448276,0.355544456,0.033333333,1,-0.117328042,-0.155555556,-0.071428571,0.5,0.5,0,0.5,L
9,1088,0.419263456,0.999999999,0.51226158,11,6,22,1,4.992647059,7,4,183,68,0,843300,175328.5714,0,3458.855823,2270.054752,183,6100,1868.4,0.028573765,0.029499957,0.171802516,0.456299897,0.313823866,0.381662015,0.127389022,0.035845588,0.010110294,0.78,0.22,0.310780886,0.033333333,0.8,-0.191414141,-0.5,-0.05,0,0,0.5,0,H
10,178,0.715909087,0.999999991,0.849557515,7,0,1,1,4.511235955,8,4,522,155.5,0,843300,144612.5,0,3458.855823,1471.216603,0,0,0,0.151213836,0.025358638,0.025004897,0.773419082,0.025003547,0.464319667,0.219949495,0.073033708,0.016853933,0.8125,0.1875,0.4252331,0.033333333,1,-0.418518519,-1,-0.1,0.454545455,0.136363636,0.045454545,0.136363636,L
10,1898,0.381634819,0.999999999,0.577100646,7,5,0,5,4.35194942,10,4,88,56.71428571,0,843300,425880,0,7740.783163,3310.243695,1200,1200,1200,0.020025287,0.159118645,0.02000306,0.780847419,0.02000559,0.417969285,0.099756545,0.043730242,0.015279241,0.741071429,0.258928571,0.334461873,0.0625,0.8,-0.240469349,-0.8,-0.05,0,0,0.5,0,L
8,253,0.578313251,0.999999993,0.724137926,5,3,1,0,4.600790514,5,4,1500,563.4,1100,843300,323720,1100,3286.806766,2392.23164,730,1700,1215,0.839969636,0.040000718,0.04000047,0.040000304,0.040028871,0.247727273,0.113762626,0.023715415,0.003952569,0.857142857,0.142857143,0.362121212,0.136363636,0.7,-0.125,-0.125,-0.125,0.5,0.5,0,0.5,L
14,165,0.71341463,0.999999989,0.913043468,3,3,0,1,4.381818182,7,4,224,133,0,843300,427842.8571,0,4510.010417,2435.112775,1000,28500,10766.66667,0.884506149,0.029767733,0.028574246,0.028574401,0.028577472,0.535119048,0.235119048,0.048484848,0.012121212,0.8,0.2,0.46875,0.1,0.8,-0.229166667,-0.291666667,-0.166666667,0,0,0.5,0,H
12,222,0.620370367,0.999999993,0.731884053,13,8,0,1,4.72972973,6,4,489,137,19400,843300,204966.6667,2008.081081,3458.855823,2781.568455,489,1700,1013.333333,0.033333432,0.033963637,0.033333804,0.866035697,0.033333431,0.251884921,0.002380952,0.009009009,0.018018018,0.333333333,0.666666667,0.3125,0.25,0.375,-0.149107143,-0.3,-0.071428571,0,0,0.5,0,L
12,246,0.590163932,0.999999993,0.742857138,3,3,1,1,4.646341463,8,4,144,55.875,14200,843300,212475,1941.700746,3286.806766,2435.640838,554,3200,1877,0.025000218,0.025000083,0.89999846,0.025000057,0.025001182,0.298333333,0.107777778,0.028455285,0.016260163,0.636363636,0.363636364,0.364285714,0.2,0.5,-0.225,-0.333333333,-0.1,0,0,0.5,0,L
7,535,0.562367864,0.999999997,0.679127724,25,3,21,0,4.306542056,6,4,757,277.5,14700,843300,323916.6667,3286.806766,7484.096234,5235.304499,1300,1400,1350,0.03336392,0.202117111,0.033333394,0.697851416,0.03333416,0.528063218,0.084851798,0.044859813,0.037383178,0.545454545,0.454545455,0.442361111,0.1,1,-0.270863095,-0.6,-0.071428571,0,0,0.5,0,H
11,906,0.452619843,0.999999998,0.622889305,7,0,1,0,4.856512141,7,4,586,258,3000,843300,219628.5714,1667.714286,3986.5,2576.633628,0,0,0,0.169210712,0.028575893,0.743877161,0.028572254,0.02976398,0.41,0.058661101,0.023178808,0.017660044,0.567567568,0.432432432,0.374177489,0.1,1,-0.261458333,-0.5,-0.05,0,0,0.5,0,L
9,419,0.667464113,0.999999996,0.823321552,8,0,1,0,5.513126492,10,4,546,184.4,959,843300,162645.9,557,3286.806766,2123.442208,0,0,0,0.020000217,0.020000106,0.919875336,0.02000009,0.02012425,0.307777778,0.020079365,0.031026253,0.023866348,0.565217391,0.434782609,0.28525641,0.033333333,0.6,-0.230555556,-0.5,-0.075,0.35,-0.2,0.15,0.2,L
12,333,0.548484847,0.999999995,0.703883492,4,2,0,1,4.54954955,10,4,913,266.25,0,843300,273560,0,4510.010417,2584.39528,580,580,580,0.220053575,0.719896518,0.020020214,0.020029197,0.020000496,0.344347319,0.014287102,0.039039039,0.042042042,0.481481481,0.518518519,0.320745921,0.033333333,0.8,-0.238392857,-0.5,-0.1,0.1875,-0.125,0.3125,0.125,H
